Active Status,Item,Description,Price,Cost,Manufacturer
Active,MIDDLE ATLANTIC:SRSR-2-24,24 Space Equipment Rack,731,350.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-12,12 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-13,13 Space Equipment Rack,833,395.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-14,14 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-15,15 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-16,16 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-17,17 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-18,18 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-19,19 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-20,20 Space Equipment Rack,833,405.65,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-21,21 Space Equipment Rack,833,399.54,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-22,22 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-23,23 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-24,24 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-25,25 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-28,28 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-4-30,30 Space Equipment Rack,833,399.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-12,"Rotating sliding rail system Extended, 12'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-13,"Rotating sliding rail system Extended, 13'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-14,"Rotating sliding rail system Extended, 14'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-15,"Rotating sliding rail system Extended, 15'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-16,"Rotating sliding rail system Extended, 16'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-17,"Rotating sliding rail system Extended, 17'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-18,"Rotating sliding rail system Extended, 18'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-19,"Rotating sliding rail system Extended, 19'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-20,"Rotating sliding rail system Extended, 20'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-21,"Rotating sliding rail system Extended, 21'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-22,"Rotating sliding rail system Extended, 22'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-23,"Rotating sliding rail system Extended, 23'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-24,"Rotating sliding rail system Extended, 24'' useable depth",1058,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SRSR-X-30,"Rotating sliding rail system Extended, 30'' useable depth",1051,504.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SS,Sliding Rack Shelf,197,94.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-10,10 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-11,11 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-12,12 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-13,13 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-14,14 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-15,15 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-16,16 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-17,17 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-18,18 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-19,19 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-20,20 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-21,21 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-22,22 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-23,23 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-24,24 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-25,25 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-26,26 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-27,27 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-28,28 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-29,29 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-30,30 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-31,31 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-32,32 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-33,33 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-34,34 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-35,35 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-36,36 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-37,37 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-38,38 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-39,39 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-40,40 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-41,41 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-42,42 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSAX-43,43 Space Equipment Rack,1105,530.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSDR-12,"Split security door, 12 space",159,76.32,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSDR-15,"Split security door, 15 space",174,83.52,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSDR-16,"Split security door, 16 space",185,88.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSDR-20,"Split security door, 20 space",226,108.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSDR-21,"Split security door, 21 space",241,115.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSDR-8,"Split security door, 8 space",146,70.08,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSHD-28,"28'' Depth, 200 LBS capacity sliding shelf",350,170.53,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SSL,1 Space Sliding Rack Shelf,133,66.03,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:ST1MP,"1 Space shim tab, 100 piece",84,40.32,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:ST3MP,"3 Space shim tab, 100 piece",139,66.72,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:SW,"Shoulder washer, 100 piece",12,5.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:T1P,"1 Space Panel With 1 Temperature Decora, Black",190,91.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TA,Anodized 45 space trim strip,76.85,37.525,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD2,2 Space textured drawer,199,95.52,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD2LK,2 Space text drawer with lock,252,120.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD3,3 Space textured drawer,218,104.64,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD3LK,3 Space text drawer with lock,267,128.16,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD4,7'' TD series rack drawer,230,110.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD4LK,4 Space text drawer with lock,278,133.44,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD5,5 Space textured drawer,264,126.72,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD5LK,5 Space text drawer with lock,310,148.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TD8FLK,"8 Space file drawer with lock, text",456,218.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TFP1,Textured 1 fan panel,44,21.12,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TFP2,Textured 2 fan panel,47,22.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TFP3,3 Space Fan Plate For Three (3) Fans,50,24,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:THERM-A,Thermostat,78,37.44,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TOR-2-20SP,2 Space Wall Rack,512,245.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TOR-4-20SP,4 Space Wall Rack,573,275.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TRACK25,Equipment Rack Service Hardware,352,168.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TRACK31,Equipment Rack Service Hardware,376,180.48,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TRACK50,Equipment Rack Service Hardware,433.21,210.9,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TRACKL,Equipment Rack Service Hardware,102,48.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TS,Equipment Rack Trim Strips,29,13.92,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TS1022,Equipment Rack Service Stand,433,207.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TS1640,Equipment Rack Service Stand,480,230.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:TS310,Equipment Rack Service Stand,346.35,168.63,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U1,1 Space Rack Shelf,58,27.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U1V,1U Universal Vented Rack Shelf,59,28.5,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U2,2 Space Rack Shelf,76,38,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U2V,2 Space Rack Shelf,77,36.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U2V-4,"2 Space Vented Rack Shelf, 4 Pack",293,140.64,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U3,3 Space Rack Shelf,85,40.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U317,"3 Space rackshelf, 17'' deep",99,47.52,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U3V,3 Space Rack Shelf,87,41.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U4,4 Space Rack Shelf,95,45.6,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:U4V,4 Space Rack Shelf,96,46.08,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCP-ADP,UCP 1900 Box adapter,17,8.16,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCP-CH,UCP Chassis 9'' deep with top and bottom,135,64.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCP-CT,UCP Cable tray,78,37.44,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCP-SF,2 Space hinged UCP frame kit,56,26.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCP-VT,UCP Single vented blank,17,8.16,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCPB1,UCP Single blank,15,7.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCPB2,UCP Double blank,30,14.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UCPB3,UCP Triple blank,38,18.24,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UD2,"2 Space utility drawer, flat, balck",166,79.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UD3,"3 Space utility drawer, flat, black",177,84.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UD4,"4 Space utility drawer, flat, balck",204,97.92,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFA-14.5,1 Space Rack Shelf,72.93,34.5,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFA-8,1 Space Rack Shelf,54.96,25.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFA-8-F1,"1 Space Shelf, 8'' Depth With 1U Face After, BPC",63,30.875,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFA-8-F2,"2 Space Shelf, 8'' Depth With 2U Face After, BPC",69.91,34.2,MIDDLE ATLANTIC
Not-active,MIDDLE ATLANTIC:UFAF-1,"1 Space panel, UFA series shelf, BPC",12.2,5.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFAF-1A,1 Space Rack Shelf Cover,25,12.42,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFAF-2,"2 Space panel, UFA series shelf, BPC",17,8.28,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFAF-2A,2 Space Rack Shelf Cover,30.97,14.72,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFAF-3A,3 Space Rack Shelf Cover,35,16.63,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UFAF-4,4 Space Rack Shelf Cover,26,12.48,MIDDLE ATLANTIC
Not-active,MIDDLE ATLANTIC:UFAF-4A,4 Space Rack Shelf Cover,43,20.43,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UMS1-11.5,"1 Space universal mounting shelf, 11.5'' depth",62,29.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UMS1-11.5K,"1 Space universal mounting shelf kit, 11.5'' depth",132,63.36,MIDDLE ATLANTIC
Not-active,MIDDLE ATLANTIC:UMS1-3.5,"1 Space universal mounting shelf, 3.5'' depth",60,27,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UMS1-3.5K,"1 Space universal mounting shelf kit, 3.5'' depth",132,63.36,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UMS1-5.5,"1 Space universal mounting shelf, 5.5'' depth",58,27.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UMS1-5.5K,"1 Space universal mounting shelf kit, 5.5'' depth",132,63.36,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UNI-1,Universal connector panel,36,17.28,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UNI-2,"Universal connector panel, 25 piece",54,25.92,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UP1,"Utility panel, 15 piece",18,8.64,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-1000R-8IP,2 Space Rack Mount UPS,1767,848.16,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-1000R-IP,2 Space Rack Mount UPS,1641,787.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-2200R-8IP,2 Space Rack Mount UPS,2309,1108.32,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-2200R-IP,2 Space Rack Mount UPS,2083,999.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-EBPR,"UPS Expansion Bat, 2 Space, Black",974,467.52,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-IPCARD,UPS Network Interface Card,295,141.6,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-S1000R,"Select Series UPS models are available in compact form factors when space is at a premium, and i...",884.22,494.95,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-S2200R,"SELECT SERIES UPS BACKUP POWER, 2RU, 2200VA",1271,603.73,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UPS-S500R,"Select series uninterruptible power supply backup power, 1RU, 500VA",683.82,333.5,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UQFP-2,"Ultra quiet fan panel, 2 LED",412,197.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UQFP-2D,"Ultra ultra quiet fan panel, 2 LED display",708,339.84,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UQFP-4,2 Space Fan Panel,464,222.72,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UQFP-4DRA,"Ultra out fan panel with display, black",773,371.04,MIDDLE ATLANTIC
Not-active,MIDDLE ATLANTIC:UQFP-4DRC,"Panel - Fan, Ultra-Quiet, 3 Space (5 1/4'') Quiet Fan Panel Assembly, Four Fans",712.14,356.07,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:UTR1,1 Space Rack Shelf,43,20.64,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VBK-BGR-SA,Equipment Rack Vent Blocker Kit,23,11.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VBK-E20,"ERK Vent block kit, 20'' deep",21,10.08,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VBK-E25,"ERK Vent block kit, 25'' deep",23,11.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VBK-S28,"SR Vent block kit, 28'' deep",23.97,11.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VBK-SD22,Equipment Rack Vent Blocker Kit,23,11.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VBK-W27-W32,Equipment Rack Vent Blocker Kit,23,11.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VCD-6-45-SC,"45 Space, 6'' single cable duct with door",1161,557.28,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VDM-600-T-LP,VDM-600-T-LP low profile tilt display mounts are recommended for 40? ? 70? display sizes.,200,61.275,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VDS,2 Space front and rear mount shelf adjustment from 23.5'' to 32,156,74.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-10,"10 Space vent front door, universal, black",269,129.12,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-12,"Vented front door for 12 space rack, universal, black",281,134.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-16,"Vented front door for 16 space rack, universal, black",291,139.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-18,"Vented front door for 18 space rack, universal, black",307,147.36,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-19A,Equipment Rack Front Door,342,164.16,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-21,"Vented front door for 21 space rack, universal, black",323,155.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-24,"Vented front door for 24 space rack, universal, black",340,163.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-25A,Equipment Rack Front Door,394,189.12,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-27,"Vented front door for 27 space rack, universal, black",355,170.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-35,"Vented front door for 35 space rack, universal, black",404,193.92,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-37,"Vented front door for 37 space rack, universal, black",420,201.6,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-38A,Equipment Rack Front Door,522,250.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-40,"Vented front door for 40 space rack, universal, black",446,214.08,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-41A,Equipment Rack Front Door,559,268.32,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-44,Equipment Rack Front Door,485,232.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-45A,Equipment Rack Front Door,591,283.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFD-54,"Vented front door for 54 space rack, universal, black",575,276,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFEET-1-12,1 Bay VRK feet set for 12'' raised floor,182,87.36,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFEET-2-12,2 Bay VRK feet set for 12'' raised floor,265,127.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFEET-3-12,3 Bay VRK feet set for 12'' raised floor,347,166.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFEET-4-12,4 Bay VRK feet set for 12'' raised floor,431,206.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VFEET-5-12,5 Bay VRK feet set for 12'' raised floor,497,238.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VLBX,Large VTR lockbox with fan,421,202.08,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VLBX-5.5,Regular VTR lockbox with fan,398,191.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VLBX-WM,"Wall bracket, pair",91,43.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VMRK-54,"54 Space, 31'' depth multi bay MRK",2792,1340.16,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VMRK-54-36,"54 Space, 36'' depth multi bay MRK",3219,1545.12,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VPM-2,2 Space Vertical Panel Mount,102,48.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VPM-3,3 Space Vertical Panel Mount,121.71,58.42,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VPM-4,4 Space Vertical Panel Mount,126,63.94,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VRK-44-31H,"44 Space, 31'' depth video rack horizontal",1794,861.12,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VRK-Z4,VRK Seismic bracket,50,24,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VRR-54,"Additional pair 54 space Z-rail, 10-32 threaded",262,125.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VRS,Vertical Alignment Rack Shelf,229,109.92,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSA-1626,"Adjustable Rackshelf, 1 RU, 16"" to 26""D.",172.37,81.88,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSA-2744,"27 - 44'' Depth telescope, 1.5'' height, shelf",200,96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSA-626,"Adjustable Rackshelf, 1 RU, 16"" to 26""D.",167,79.33,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSDR-12,12 Space vented split security,237,113.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSDR-16,16 Space vented split security,264,126.72,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSDR-20,20 Space vented split security,322,154.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VSDR-8,8 Space vented split security,195,93.6,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VT1,1 Space Vent Panel,19,9.5,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VT2,2 Space Vent Panel,23,11.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VT3,3 Space Vent Panel,28,13.44,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VT4,4 Space Vent Panel,32,15.36,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTF1,1 Space Vent Panel,19,9.025,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTF2,2 Space Vent Panel,23,11.04,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTF3,3 Space Vent Panel,28,13.44,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTF4,4 Space Vent Panel,32,15.36,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTP-1,1 Space Vent Panel,35,16.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTP-2,2 Space Vent Panel,38,18.24,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:VTP-3,3 Space and slotted vent,55,26.4,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WANGLE-1,1 Bay WRK floor angle for RIB series riser base,135,64.8,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WANGLE-2,2 Bay WRK floor angle for RIB series riser base,154,73.92,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WANGLE-3,3 Bay WRK floor angle for RIB series riser base,172,82.56,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WANGLE-4,4 Bay WRK floor angle for RIB series riser base,190,91.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WANGLE-5,5 Bay WRK floor angle for RIB series riser base,209,100.32,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WL-60,Magnetic work light,95,45.6,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WM-15-12,"15 Space, wall mount rack",215,103.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WM-15-18,"15 Space, wall mount rack",262,125.76,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WM-30-12,"30 Space, wall mount rack",252,120.96,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WM-30-18,"30 Space, wall mount rack",291,139.68,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WM-8-12,"8 Space, wall mount rack",209,100.32,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WM-8-18,"8 Space, wall mount rack",240,115.2,MIDDLE ATLANTIC
Active,MIDDLE ATLANTIC:WMS-20,Wall Mount Shelf,149,71.52,MIDDLE ATLANTIC
